User_ID,Age,Gender,City,Annual_Income,Spending_Score,Device_Type,Browser,Session_Duration_Min,Pages_Visited,Product_Category,Purchase_Amount,Payment_Method,Membership_Level,Campaign_Source,Day_of_Week,Cart_Items,Returned
7257,52,Female,Kolkata,339779,89,Tablet,Safari,57,9,Fashion,8965.88,COD,Regular,Ads,Friday,1,0
7258,52,Other,Bangalore,511087,3,Desktop,Firefox,13,8,Beauty,8033.17,Debit Card,Gold,Social Media,Wednesday,5,0
7259,48,Female,Chennai,1229799,92,Tablet,Firefox,77,25,Fashion,10957.69,COD,Silver,Referral,Wednesday,4,0
7260,45,Male,Mumbai,437051,23,Desktop,Chrome,12,14,Electronics,18717.06,Wallet,Gold,Ads,Thursday,9,0
7261,56,Male,Mumbai,831931,36,Tablet,Chrome,96,23,Beauty,1768.62,Debit Card,Gold,Social Media,Tuesday,8,0
7262,18,Male,Ahmedabad,288377,57,Tablet,Firefox,99,7,Books,9367.15,Credit Card,Silver,Referral,Friday,4,0
7263,42,Female,Mumbai,1349474,48,Mobile,Chrome,92,11,Books,2291.81,Net Banking,Silver,Ads,Sunday,1,0
7264,55,Other,Chennai,957320,13,Tablet,Edge,108,20,Electronics,17683.36,Debit Card,Platinum,Referral,Monday,0,1
7265,37,Other,Mumbai,1477810,61,Mobile,Edge,63,16,Home,2820.35,Credit Card,Regular,Social Media,Tuesday,5,0
7266,20,Other,Mumbai,596371,86,Mobile,Safari,62,17,Fashion,1885.1,COD,Platinum,Email,Friday,2,0
7267,19,Female,Delhi,1010004,89,Mobile,Chrome,116,23,Sports,19278.71,Debit Card,Regular,Email,Saturday,5,1
7268,35,Other,Pune,1424491,24,Desktop,Firefox,84,8,Beauty,11310.52,Wallet,Silver,Social Media,Saturday,8,0
7269,27,Male,Ahmedabad,1071399,43,Mobile,Opera,28,12,Books,16535.27,Net Banking,Gold,Organic,Wednesday,5,1
7270,22,Other,Delhi,1283933,33,Mobile,Firefox,55,25,Electronics,9458.11,Wallet,Silver,Referral,Saturday,6,0
7271,26,Female,Bangalore,1140671,78,Mobile,Opera,95,17,Beauty,8769.27,COD,Silver,Social Media,Saturday,0,0
7272,19,Female,Ahmedabad,759564,24,Tablet,Opera,88,25,Electronics,18241.03,Credit Card,Silver,Email,Wednesday,5,0
7273,51,Other,Bangalore,461728,22,Desktop,Safari,116,15,Home,19798.46,COD,Regular,Referral,Wednesday,5,0
7274,55,Female,Ahmedabad,390555,52,Desktop,Opera,75,7,Sports,12408.78,Debit Card,Gold,Organic,Saturday,0,0
7275,48,Other,Kolkata,414185,87,Desktop,Edge,42,23,Beauty,18371.95,Wallet,Platinum,Email,Thursday,1,0
7276,27,Other,Hyderabad,504488,6,Desktop,Edge,61,19,Beauty,17268.1,Wallet,Regular,Ads,Sunday,5,0
7277,29,Male,Ahmedabad,997537,19,Tablet,Safari,80,17,Electronics,10925.8,UPI,Regular,Organic,Friday,2,0
7278,53,Female,Pune,1043186,76,Mobile,Firefox,38,23,Electronics,18827.96,UPI,Silver,Referral,Friday,2,0
7279,38,Male,Chennai,576213,90,Tablet,Firefox,81,13,Beauty,4280.12,Net Banking,Silver,Email,Saturday,1,0
7280,23,Female,Delhi,247689,29,Desktop,Firefox,109,26,Books,17708.42,Credit Card,Regular,Referral,Sunday,3,0
7281,20,Other,Ahmedabad,436557,64,Tablet,Firefox,114,8,Home,6256.19,Net Banking,Platinum,Email,Monday,0,1
7282,27,Female,Bangalore,841061,14,Tablet,Edge,108,22,Beauty,707.26,Debit Card,Silver,Email,Sunday,0,0
7283,22,Other,Chennai,615988,81,Desktop,Edge,5,14,Fashion,15763.04,Credit Card,Gold,Ads,Friday,7,1
7284,43,Female,Mumbai,543101,30,Mobile,Safari,84,23,Books,18607.35,UPI,Regular,Ads,Monday,7,0
7285,38,Male,Chennai,469919,71,Tablet,Safari,48,25,Fashion,4413.97,COD,Silver,Email,Saturday,8,0
7286,43,Male,Delhi,423554,21,Desktop,Safari,35,8,Beauty,10728.3,COD,Regular,Ads,Sunday,7,0
7287,55,Other,Pune,1354828,65,Tablet,Firefox,48,14,Home,15012.0,Debit Card,Gold,Ads,Wednesday,1,0
7288,43,Male,Hyderabad,916886,4,Tablet,Firefox,107,5,Books,6699.31,Debit Card,Regular,Organic,Tuesday,1,0
7289,25,Other,Kolkata,1205647,46,Tablet,Edge,14,12,Electronics,3023.68,Credit Card,Regular,Ads,Sunday,1,0
7290,22,Other,Delhi,1302051,8,Mobile,Edge,54,27,Books,7905.7,UPI,Regular,Organic,Wednesday,6,0
7291,32,Other,Kolkata,590958,18,Tablet,Chrome,26,20,Electronics,9185.74,COD,Silver,Social Media,Friday,2,0
7292,33,Female,Pune,323502,60,Tablet,Chrome,118,11,Beauty,14870.2,Credit Card,Regular,Organic,Monday,5,0
7293,18,Other,Bangalore,781489,45,Mobile,Firefox,109,4,Sports,4053.81,Wallet,Platinum,Organic,Wednesday,4,0
7294,33,Male,Kolkata,951174,72,Tablet,Edge,43,20,Electronics,16320.73,Wallet,Platinum,Email,Sunday,4,0
7295,54,Female,Bangalore,1109796,95,Tablet,Firefox,110,2,Fashion,10093.36,Wallet,Silver,Social Media,Sunday,3,0
7296,20,Male,Chennai,537686,31,Mobile,Opera,42,10,Fashion,18087.42,Credit Card,Silver,Social Media,Friday,5,0
7297,48,Other,Delhi,880714,28,Desktop,Chrome,88,10,Sports,11359.14,Credit Card,Regular,Referral,Friday,9,0
7298,30,Other,Bangalore,1297213,64,Tablet,Safari,95,7,Sports,8992.41,Net Banking,Regular,Social Media,Monday,2,0
7299,33,Male,Mumbai,1368290,37,Desktop,Firefox,18,24,Fashion,5807.19,Credit Card,Platinum,Referral,Saturday,6,0
7300,38,Female,Mumbai,1202266,67,Desktop,Opera,103,12,Beauty,2214.22,Wallet,Regular,Referral,Thursday,4,0
7301,19,Male,Hyderabad,850868,79,Desktop,Safari,55,23,Beauty,7496.9,Credit Card,Platinum,Organic,Tuesday,5,0
7302,44,Other,Chennai,1090434,68,Mobile,Opera,50,16,Beauty,8331.1,Wallet,Regular,Organic,Sunday,0,0
7303,55,Female,Bangalore,766961,35,Mobile,Edge,86,27,Fashion,11408.91,Wallet,Regular,Email,Thursday,8,0
7304,43,Other,Hyderabad,264694,98,Tablet,Edge,21,10,Sports,17211.04,Credit Card,Platinum,Email,Wednesday,1,0
7305,55,Other,Mumbai,835980,36,Desktop,Edge,34,8,Home,9329.92,Credit Card,Regular,Ads,Thursday,9,1
7306,42,Male,Hyderabad,956802,57,Mobile,Safari,89,27,Fashion,6354.26,Net Banking,Platinum,Referral,Monday,4,0
7307,28,Other,Ahmedabad,778195,70,Mobile,Safari,40,27,Fashion,17477.85,Debit Card,Regular,Ads,Sunday,9,0
7308,25,Male,Hyderabad,1168173,4,Desktop,Edge,119,25,Electronics,14704.97,Wallet,Silver,Email,Tuesday,8,0
7309,25,Female,Bangalore,604140,49,Mobile,Safari,111,8,Beauty,6209.89,Net Banking,Gold,Social Media,Thursday,4,0
7310,50,Other,Bangalore,532322,94,Desktop,Edge,30,5,Electronics,3422.22,Credit Card,Gold,Ads,Thursday,7,0
7311,24,Other,Bangalore,1319308,39,Mobile,Firefox,70,4,Books,5891.45,Debit Card,Gold,Email,Tuesday,2,0
7312,55,Female,Chennai,1006584,18,Desktop,Edge,117,21,Books,2560.39,Net Banking,Gold,Organic,Wednesday,4,1
7313,38,Male,Kolkata,1222006,60,Mobile,Chrome,109,12,Fashion,18077.99,UPI,Silver,Referral,Monday,8,0
7314,25,Other,Hyderabad,1256648,86,Mobile,Firefox,25,11,Books,12273.36,UPI,Platinum,Ads,Sunday,8,0
7315,38,Female,Hyderabad,805789,10,Mobile,Edge,69,15,Fashion,17283.9,Credit Card,Gold,Email,Tuesday,7,1
7316,37,Other,Chennai,375759,93,Mobile,Chrome,29,13,Fashion,16425.18,Credit Card,Regular,Ads,Wednesday,5,0
7317,25,Male,Mumbai,952886,23,Desktop,Edge,86,1,Home,3149.39,COD,Silver,Ads,Tuesday,2,0
7318,48,Male,Delhi,221942,68,Tablet,Firefox,67,5,Electronics,8915.73,UPI,Gold,Email,Monday,5,0
7319,46,Male,Kolkata,1164921,59,Tablet,Edge,57,6,Sports,19444.06,Debit Card,Gold,Email,Monday,8,0
7320,26,Male,Mumbai,292379,83,Mobile,Safari,47,13,Beauty,4752.51,Debit Card,Gold,Referral,Thursday,1,0
7321,32,Female,Chennai,877079,90,Tablet,Edge,94,25,Beauty,1099.75,Wallet,Gold,Ads,Thursday,4,0
7322,47,Other,Kolkata,1166704,7,Mobile,Firefox,88,25,Home,6985.6,Wallet,Gold,Social Media,Friday,8,0
7323,43,Female,Kolkata,481038,13,Tablet,Opera,105,10,Electronics,10267.82,COD,Gold,Ads,Friday,7,0
7324,27,Male,Hyderabad,571974,3,Mobile,Edge,17,12,Beauty,1211.96,UPI,Silver,Organic,Thursday,2,0
7325,46,Male,Hyderabad,666922,40,Tablet,Safari,49,3,Fashion,8590.81,Net Banking,Regular,Email,Monday,1,0
7326,33,Male,Bangalore,430009,11,Tablet,Firefox,109,29,Electronics,5142.91,Net Banking,Gold,Organic,Wednesday,2,0
7327,53,Male,Bangalore,1458073,80,Mobile,Chrome,50,29,Books,4321.15,Debit Card,Platinum,Organic,Saturday,6,0
7328,37,Other,Ahmedabad,1046593,84,Tablet,Opera,84,11,Beauty,5351.75,Net Banking,Gold,Ads,Thursday,7,0
7329,54,Male,Hyderabad,314863,51,Mobile,Edge,90,24,Electronics,2197.44,Credit Card,Gold,Ads,Friday,6,0
7330,39,Other,Hyderabad,608356,87,Tablet,Firefox,5,24,Home,1625.29,Credit Card,Silver,Ads,Monday,6,0
7331,24,Male,Pune,555416,23,Desktop,Safari,13,25,Sports,11957.33,COD,Gold,Ads,Saturday,7,0
7332,40,Other,Kolkata,772774,32,Desktop,Safari,63,15,Sports,18961.83,Net Banking,Silver,Referral,Sunday,7,0
7333,58,Other,Bangalore,940637,41,Desktop,Firefox,39,17,Electronics,16114.33,COD,Silver,Organic,Tuesday,4,0
7334,57,Male,Bangalore,564840,42,Mobile,Safari,68,5,Home,16694.58,UPI,Regular,Social Media,Thursday,6,0
7335,46,Female,Mumbai,1467538,38,Mobile,Opera,45,5,Beauty,14728.12,Net Banking,Silver,Referral,Thursday,8,0
7336,33,Female,Hyderabad,425011,67,Mobile,Chrome,17,23,Fashion,19124.06,Debit Card,Regular,Organic,Wednesday,7,0
7337,55,Female,Kolkata,439214,72,Desktop,Safari,104,11,Electronics,19015.95,Debit Card,Platinum,Email,Saturday,8,0
7338,45,Female,Hyderabad,496870,78,Tablet,Safari,59,8,Electronics,15588.23,UPI,Gold,Ads,Sunday,4,0
7339,55,Female,Chennai,304983,72,Mobile,Chrome,99,11,Beauty,14347.33,Credit Card,Gold,Ads,Monday,3,0
7340,48,Male,Mumbai,1354228,75,Desktop,Opera,95,23,Fashion,6175.06,Credit Card,Platinum,Ads,Wednesday,5,0
7341,31,Male,Delhi,1326424,42,Mobile,Opera,80,22,Fashion,1914.21,Credit Card,Gold,Organic,Sunday,5,0
7342,50,Male,Delhi,962492,43,Mobile,Opera,98,20,Beauty,1948.07,Net Banking,Gold,Email,Tuesday,3,0
7343,26,Male,Delhi,940894,33,Tablet,Safari,59,15,Electronics,14751.6,COD,Silver,Email,Monday,4,0
7344,44,Male,Kolkata,597538,79,Mobile,Safari,96,9,Beauty,664.64,UPI,Regular,Referral,Wednesday,4,0
7345,41,Male,Pune,310629,37,Mobile,Opera,97,18,Sports,16346.54,Wallet,Silver,Referral,Tuesday,5,0
7346,30,Other,Bangalore,784249,78,Tablet,Safari,8,6,Beauty,7392.88,Net Banking,Gold,Organic,Tuesday,0,0
7347,43,Other,Kolkata,452139,90,Mobile,Edge,30,26,Home,3922.4,Debit Card,Silver,Referral,Thursday,1,0
7348,46,Male,Delhi,1298932,57,Mobile,Safari,3,6,Electronics,8211.01,COD,Platinum,Referral,Saturday,5,0
7349,45,Male,Chennai,1242545,64,Tablet,Opera,17,11,Books,14095.12,COD,Gold,Ads,Saturday,9,1
7350,45,Other,Ahmedabad,718275,64,Mobile,Firefox,51,20,Books,5574.7,Net Banking,Platinum,Referral,Monday,4,0
7351,25,Other,Kolkata,1011355,60,Mobile,Opera,24,29,Home,3555.01,Debit Card,Regular,Referral,Tuesday,5,0
7352,40,Male,Kolkata,578035,52,Desktop,Firefox,80,3,Electronics,14783.9,COD,Silver,Referral,Wednesday,7,0
7353,46,Other,Ahmedabad,233750,72,Tablet,Safari,64,11,Electronics,17625.56,Net Banking,Regular,Organic,Monday,6,0
7354,22,Female,Bangalore,444365,68,Desktop,Safari,84,3,Sports,11752.34,Debit Card,Silver,Referral,Tuesday,0,0
7355,59,Female,Bangalore,550592,82,Tablet,Firefox,74,18,Beauty,10524.73,Wallet,Regular,Social Media,Thursday,6,0
7356,24,Female,Delhi,452415,27,Mobile,Opera,119,3,Books,15122.02,Net Banking,Platinum,Social Media,Friday,1,0
7357,59,Other,Bangalore,590186,59,Desktop,Chrome,88,20,Beauty,14679.67,Wallet,Platinum,Referral,Friday,7,0
7358,53,Male,Ahmedabad,705916,19,Desktop,Chrome,111,10,Books,224.94,Debit Card,Silver,Social Media,Saturday,8,1
7359,58,Male,Mumbai,599121,3,Desktop,Opera,71,4,Books,5708.71,UPI,Silver,Ads,Friday,5,0
7360,44,Male,Ahmedabad,517627,73,Desktop,Safari,112,26,Books,18647.06,Wallet,Gold,Organic,Tuesday,6,1
7361,19,Other,Ahmedabad,662825,39,Tablet,Firefox,49,23,Sports,19208.02,Credit Card,Silver,Referral,Tuesday,5,0
7362,42,Other,Mumbai,383118,66,Mobile,Firefox,20,4,Sports,10254.71,Net Banking,Platinum,Social Media,Wednesday,3,0
7363,26,Female,Ahmedabad,464378,73,Mobile,Opera,77,25,Fashion,11245.79,Net Banking,Regular,Ads,Friday,0,0
7364,44,Other,Delhi,936169,56,Desktop,Opera,29,24,Home,113.06,Net Banking,Regular,Ads,Friday,4,0
7365,18,Female,Kolkata,404239,6,Mobile,Edge,10,1,Electronics,13479.57,Net Banking,Platinum,Referral,Monday,0,0
7366,40,Female,Chennai,978403,28,Mobile,Firefox,9,26,Fashion,4327.47,UPI,Regular,Ads,Monday,7,0
7367,27,Male,Bangalore,316135,48,Tablet,Edge,71,17,Beauty,2645.45,Wallet,Gold,Ads,Tuesday,7,0
7368,59,Other,Hyderabad,1391709,98,Mobile,Safari,108,29,Fashion,6163.21,Credit Card,Regular,Referral,Saturday,0,0
7369,42,Male,Kolkata,249253,93,Mobile,Firefox,63,6,Beauty,13331.35,Wallet,Gold,Social Media,Sunday,4,1
7370,20,Male,Delhi,851222,48,Mobile,Opera,33,4,Sports,8783.03,Credit Card,Regular,Email,Tuesday,3,0
7371,23,Other,Pune,1360618,67,Mobile,Opera,24,26,Electronics,7046.26,COD,Gold,Organic,Thursday,5,0
7372,23,Other,Bangalore,1312641,54,Desktop,Safari,80,22,Electronics,14563.47,UPI,Regular,Referral,Saturday,9,0
7373,19,Female,Delhi,538530,16,Tablet,Chrome,32,9,Electronics,16293.03,Credit Card,Gold,Social Media,Friday,2,0
7374,35,Female,Ahmedabad,282455,35,Tablet,Edge,4,10,Books,17397.13,Credit Card,Silver,Ads,Friday,5,1
7375,40,Female,Delhi,952376,75,Tablet,Opera,62,5,Books,8950.58,Debit Card,Regular,Email,Tuesday,6,0
7376,19,Female,Chennai,1410345,87,Mobile,Firefox,78,8,Sports,14384.78,Wallet,Gold,Ads,Sunday,7,0
7377,29,Male,Hyderabad,1222847,30,Desktop,Firefox,119,18,Beauty,17715.75,Debit Card,Gold,Email,Sunday,8,0
7378,39,Male,Bangalore,848631,48,Tablet,Firefox,93,24,Sports,18187.24,UPI,Gold,Email,Sunday,0,0
7379,54,Other,Delhi,1475485,69,Desktop,Safari,22,8,Electronics,9893.22,UPI,Platinum,Social Media,Wednesday,1,0
7380,37,Female,Delhi,754838,8,Tablet,Chrome,23,18,Electronics,7171.0,Credit Card,Gold,Referral,Monday,8,0
7381,56,Female,Kolkata,1228219,51,Desktop,Edge,90,7,Electronics,18013.7,Debit Card,Regular,Social Media,Friday,3,0
7382,41,Female,Bangalore,1482296,10,Mobile,Firefox,26,8,Beauty,5302.47,Debit Card,Gold,Referral,Sunday,6,0
7383,37,Male,Ahmedabad,464115,28,Mobile,Firefox,49,7,Beauty,15957.26,Credit Card,Regular,Social Media,Wednesday,5,0
7384,18,Other,Delhi,1425998,36,Tablet,Opera,44,22,Fashion,18182.23,Credit Card,Silver,Email,Saturday,8,0
7385,18,Male,Delhi,947065,60,Tablet,Chrome,111,19,Fashion,14820.4,COD,Silver,Social Media,Monday,7,0
7386,34,Other,Delhi,1050626,10,Tablet,Opera,22,11,Home,13629.22,Net Banking,Silver,Organic,Saturday,9,0
7387,18,Other,Mumbai,343606,14,Mobile,Safari,108,11,Beauty,1108.48,Wallet,Platinum,Referral,Thursday,4,0
7388,47,Male,Mumbai,868128,63,Mobile,Safari,67,3,Sports,4149.11,UPI,Regular,Referral,Sunday,0,0
7389,58,Male,Hyderabad,484769,47,Tablet,Edge,42,24,Beauty,13364.74,UPI,Silver,Social Media,Sunday,5,0
7390,20,Other,Chennai,697992,69,Tablet,Safari,52,20,Fashion,15725.39,COD,Regular,Email,Saturday,2,0
7391,28,Male,Kolkata,1268608,56,Mobile,Edge,17,13,Books,1361.48,Debit Card,Silver,Email,Saturday,7,1
7392,41,Male,Kolkata,1182439,6,Tablet,Opera,14,26,Electronics,479.28,Wallet,Silver,Ads,Tuesday,0,0
7393,39,Other,Bangalore,631108,94,Tablet,Firefox,64,24,Fashion,6299.1,Net Banking,Regular,Social Media,Wednesday,6,0
7394,43,Other,Chennai,1448027,19,Tablet,Firefox,45,29,Fashion,12934.61,Debit Card,Platinum,Ads,Monday,9,0
7395,30,Female,Ahmedabad,748645,52,Mobile,Chrome,64,10,Books,10289.65,COD,Platinum,Email,Sunday,0,0
7396,18,Male,Chennai,675728,62,Mobile,Safari,30,6,Fashion,266.35,COD,Silver,Ads,Tuesday,2,0
7397,41,Other,Kolkata,462641,49,Desktop,Chrome,13,3,Home,3117.08,COD,Regular,Referral,Sunday,4,1
7398,27,Male,Ahmedabad,595350,78,Desktop,Chrome,26,28,Home,15068.8,UPI,Platinum,Referral,Tuesday,5,0
7399,52,Male,Mumbai,349905,11,Desktop,Firefox,104,10,Home,6023.47,UPI,Regular,Organic,Sunday,7,0
7400,41,Other,Hyderabad,1150170,46,Desktop,Safari,32,2,Sports,2432.06,Debit Card,Silver,Referral,Friday,2,0
7401,45,Female,Ahmedabad,911960,69,Tablet,Firefox,46,1,Home,1112.18,Wallet,Regular,Organic,Monday,7,0
7402,53,Other,Ahmedabad,1379674,45,Mobile,Chrome,98,12,Sports,17023.8,Credit Card,Gold,Email,Tuesday,6,1
7403,33,Other,Chennai,491929,95,Mobile,Safari,51,4,Beauty,9486.15,UPI,Platinum,Organic,Friday,9,1
7404,57,Male,Kolkata,1182042,58,Desktop,Firefox,87,24,Beauty,10123.21,Wallet,Gold,Social Media,Sunday,3,0
7405,33,Female,Chennai,658105,32,Tablet,Edge,34,20,Home,1320.69,Net Banking,Platinum,Social Media,Tuesday,5,0
7406,34,Other,Delhi,375330,88,Mobile,Edge,108,24,Beauty,9822.74,Net Banking,Silver,Referral,Monday,3,0
7407,32,Male,Bangalore,639363,10,Mobile,Opera,116,29,Beauty,12950.89,Net Banking,Gold,Organic,Tuesday,2,0
7408,33,Other,Hyderabad,507561,13,Tablet,Opera,76,24,Electronics,2543.69,COD,Silver,Social Media,Thursday,1,0
7409,32,Male,Kolkata,1348895,13,Tablet,Safari,87,11,Home,18060.06,Debit Card,Regular,Organic,Thursday,1,1
7410,51,Other,Bangalore,275443,36,Desktop,Opera,28,1,Home,15688.62,COD,Regular,Email,Thursday,9,0
7411,28,Female,Ahmedabad,1190163,86,Desktop,Safari,19,29,Fashion,16057.51,Net Banking,Gold,Ads,Thursday,5,0
7412,18,Other,Mumbai,836526,73,Tablet,Chrome,48,16,Fashion,10777.01,Net Banking,Gold,Social Media,Saturday,7,1
7413,32,Male,Chennai,1340414,19,Mobile,Edge,98,6,Beauty,6745.05,COD,Gold,Organic,Wednesday,7,1
7414,43,Other,Chennai,1124588,7,Tablet,Safari,72,27,Fashion,12845.0,Net Banking,Regular,Social Media,Sunday,3,0
7415,21,Female,Pune,1110219,15,Tablet,Chrome,34,15,Electronics,4584.87,Net Banking,Gold,Social Media,Tuesday,8,1
7416,22,Female,Bangalore,1071815,81,Mobile,Edge,106,10,Home,2824.01,Debit Card,Platinum,Email,Tuesday,4,0
7417,52,Female,Mumbai,515637,46,Mobile,Firefox,16,24,Electronics,10812.78,Net Banking,Platinum,Social Media,Tuesday,3,0
7418,30,Female,Kolkata,484949,78,Desktop,Chrome,71,8,Home,9624.66,COD,Silver,Ads,Tuesday,9,0
7419,27,Male,Pune,214248,48,Tablet,Firefox,27,17,Sports,3090.62,COD,Regular,Social Media,Friday,2,0
7420,28,Other,Ahmedabad,1449651,66,Desktop,Opera,51,24,Books,10655.04,Credit Card,Platinum,Email,Wednesday,2,0
7421,35,Female,Pune,356456,78,Tablet,Safari,84,13,Home,10974.72,Net Banking,Gold,Referral,Sunday,2,0
7422,51,Other,Delhi,333968,4,Tablet,Edge,54,9,Books,17443.14,Credit Card,Regular,Email,Tuesday,5,0
7423,56,Male,Pune,1127866,3,Mobile,Opera,99,27,Books,15208.28,Wallet,Regular,Email,Friday,0,0
7424,58,Other,Pune,1071480,3,Tablet,Chrome,17,6,Electronics,4429.56,COD,Platinum,Organic,Saturday,7,0
7425,59,Other,Delhi,1334751,75,Tablet,Opera,92,29,Beauty,16376.85,Credit Card,Silver,Organic,Wednesday,3,0
7426,40,Female,Chennai,1225150,69,Mobile,Firefox,72,23,Fashion,19383.38,Wallet,Silver,Referral,Friday,4,0
7427,24,Female,Chennai,1047454,93,Mobile,Firefox,68,22,Fashion,14360.73,Net Banking,Platinum,Ads,Thursday,2,0
7428,56,Male,Ahmedabad,771679,28,Mobile,Safari,97,21,Electronics,15761.36,UPI,Gold,Social Media,Thursday,4,0
7429,20,Other,Hyderabad,1359587,23,Tablet,Opera,114,17,Fashion,5401.95,Debit Card,Platinum,Email,Friday,2,1
7430,29,Male,Pune,1473727,30,Mobile,Edge,86,2,Beauty,19838.86,Wallet,Regular,Referral,Tuesday,0,0
7431,24,Male,Bangalore,982475,62,Tablet,Firefox,95,26,Fashion,3610.25,Net Banking,Platinum,Ads,Wednesday,8,0
7432,43,Male,Chennai,631912,87,Desktop,Chrome,1,18,Sports,15042.12,Credit Card,Platinum,Social Media,Monday,1,1
7433,50,Female,Mumbai,647170,51,Mobile,Opera,105,27,Home,7964.86,Credit Card,Platinum,Organic,Friday,5,1
7434,54,Female,Kolkata,473370,41,Desktop,Edge,14,25,Sports,7201.69,Wallet,Silver,Referral,Sunday,2,1
7435,32,Other,Bangalore,1265434,86,Desktop,Edge,7,16,Home,5774.67,Credit Card,Silver,Email,Friday,7,0
7436,19,Other,Hyderabad,441544,64,Mobile,Edge,64,6,Sports,8877.11,Wallet,Platinum,Referral,Friday,0,0
7437,58,Other,Pune,880473,43,Mobile,Edge,72,3,Fashion,15838.4,COD,Gold,Social Media,Tuesday,7,0
7438,24,Female,Delhi,439828,76,Tablet,Firefox,8,3,Fashion,18825.35,Net Banking,Regular,Email,Friday,5,0
7439,49,Female,Hyderabad,907456,91,Mobile,Safari,54,14,Beauty,8383.14,Credit Card,Gold,Email,Monday,6,0
7440,21,Male,Bangalore,746304,58,Desktop,Opera,24,10,Sports,13068.27,UPI,Gold,Ads,Thursday,6,1
7441,37,Female,Delhi,217445,59,Desktop,Firefox,55,10,Home,15785.66,Net Banking,Gold,Email,Thursday,3,0
7442,53,Male,Ahmedabad,687656,40,Desktop,Safari,1,2,Books,2084.75,COD,Regular,Social Media,Sunday,2,0
7443,49,Male,Mumbai,478835,46,Tablet,Edge,99,7,Home,19214.82,Net Banking,Regular,Social Media,Wednesday,3,0
7444,45,Female,Delhi,930084,62,Tablet,Chrome,105,14,Fashion,4311.51,Wallet,Platinum,Social Media,Wednesday,9,0
7445,30,Male,Delhi,356932,49,Mobile,Edge,72,17,Fashion,18310.08,Wallet,Gold,Email,Thursday,6,0
7446,18,Male,Mumbai,363062,79,Mobile,Safari,69,17,Fashion,19733.4,COD,Gold,Organic,Monday,9,0
7447,52,Other,Chennai,730774,23,Mobile,Safari,32,10,Books,2098.05,COD,Gold,Referral,Monday,6,0
7448,47,Male,Chennai,402174,44,Desktop,Chrome,1,3,Sports,17865.67,Debit Card,Regular,Social Media,Tuesday,7,0
7449,53,Female,Delhi,1204581,44,Desktop,Firefox,66,17,Home,12854.09,Debit Card,Gold,Ads,Thursday,5,0
7450,42,Female,Kolkata,662643,19,Desktop,Chrome,42,13,Sports,16376.74,UPI,Silver,Ads,Thursday,0,0
7451,33,Male,Delhi,602262,44,Mobile,Edge,110,27,Home,2271.04,Credit Card,Gold,Email,Wednesday,6,1
7452,36,Other,Hyderabad,1147245,11,Mobile,Opera,79,16,Home,16701.81,Net Banking,Gold,Email,Tuesday,1,0
7453,18,Female,Kolkata,467868,60,Desktop,Firefox,106,3,Beauty,12558.08,Credit Card,Regular,Ads,Thursday,6,0
7454,22,Female,Chennai,1165851,38,Mobile,Opera,9,15,Fashion,10261.31,Net Banking,Regular,Email,Wednesday,0,0
7455,39,Other,Mumbai,1140168,3,Tablet,Opera,76,28,Sports,11244.65,UPI,Silver,Ads,Wednesday,4,1
7456,41,Male,Pune,1319462,16,Mobile,Firefox,74,25,Sports,14914.91,UPI,Platinum,Referral,Saturday,6,0
7457,54,Female,Pune,293761,96,Desktop,Edge,24,7,Fashion,6022.97,Net Banking,Gold,Organic,Wednesday,3,0
7458,53,Male,Delhi,1192410,9,Mobile,Safari,105,13,Sports,18875.2,COD,Regular,Social Media,Wednesday,7,0
7459,53,Male,Delhi,838454,41,Tablet,Edge,114,25,Beauty,6221.97,Debit Card,Platinum,Referral,Sunday,5,1
7460,21,Male,Pune,1033469,38,Desktop,Safari,19,7,Sports,17553.89,Net Banking,Regular,Email,Monday,5,0
7461,53,Male,Hyderabad,1009417,69,Mobile,Safari,51,11,Home,341.02,COD,Regular,Referral,Sunday,1,0
7462,35,Female,Hyderabad,1208206,65,Mobile,Firefox,81,14,Fashion,18337.95,Net Banking,Regular,Organic,Friday,4,0
7463,33,Other,Hyderabad,520012,35,Mobile,Firefox,2,25,Fashion,17046.4,Net Banking,Regular,Ads,Sunday,5,1
7464,58,Female,Ahmedabad,700081,35,Mobile,Chrome,10,11,Beauty,2571.19,Wallet,Regular,Ads,Wednesday,1,0
7465,35,Other,Bangalore,1457573,76,Tablet,Opera,69,29,Books,14764.77,Net Banking,Platinum,Ads,Monday,1,1
7466,39,Male,Mumbai,743635,85,Mobile,Opera,103,19,Sports,7544.89,Net Banking,Gold,Email,Saturday,0,0
7467,19,Other,Bangalore,503767,48,Mobile,Opera,6,7,Home,9647.59,Net Banking,Platinum,Organic,Friday,2,0
7468,38,Male,Delhi,1264936,8,Desktop,Opera,62,22,Electronics,1465.01,COD,Regular,Organic,Monday,3,0
7469,53,Female,Hyderabad,476358,27,Tablet,Chrome,66,2,Home,4330.22,UPI,Gold,Email,Friday,3,0
7470,56,Female,Hyderabad,1144726,9,Desktop,Safari,8,22,Home,19077.56,Wallet,Platinum,Social Media,Monday,2,0
7471,56,Other,Pune,1480540,92,Tablet,Chrome,68,3,Sports,8417.21,Debit Card,Platinum,Ads,Tuesday,5,0
7472,46,Male,Ahmedabad,1020735,30,Mobile,Firefox,59,2,Electronics,618.0,Debit Card,Gold,Referral,Monday,8,0
